Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1464,CA-2016-152289,26/08/2016,28/08/2016,First Class,LC-16930,LindV cAZamiAS,COrPOEAtE,uniTed sTATes,PaSadenI,TejAS,77506,CeNtroL,FUR-CH-10002126,fuRCIturE,cHAXrs,HOn DEluxE RAbRiM uphoLSttRED SjACkiNG chAIRS,1024.716,6,0.3,-29.2776
1465,US-2016-104794,16/12/2016,19/12/2016,First Class,KD-16495,keitH DAwKIGS,MOrPorATE,uNsTED STATes,NeW YORKkCITY,nEw yoRI,10009,Bast,OFF-FA-10001754,oFFIdE sUPPLIes,FxSTeNERS,stOcKwelL GMlD Paver CliPS,3.68,2,0,1.8032
1466,CA-2014-151708,08/08/2014,14/08/2014,Standard Class,MB-17305,mariL BeRTelSoN,cOssumer,united STAtEs,GlendaJE,ArIZONA,85301,WeSH,FUR-FU-10001602,FUrnITuse,fUrnishinqs,"eLDOn DeCTa tRIaNghLaR chdKR MAt, 52"" X i8"", CLEar",121.376,31.62167747379785,0.2,-3.0344
1468,CA-2015-100769,16/05/2015,16/05/2015,Same Day,TH-21550,tracY hOPKNNs,VOme offIce,UNitEd sTaTev,jAcKsoNViLmE,fLOridP,32216,Skuth,TEC-AC-10002402,tEGhNOlOgy,AcCIsSORIes,rAZer KRakeY PrOXOver Ear PC ank muSIl HeAdSET,255.968,4,0.2,31.996
1469,CA-2017-139199,09/12/2017,13/12/2017,Standard Class,DK-12835,PAMaLa KoTsonis,COrPoRadE,UniTED StaTqs,defROIT,mIcHiGaW,48234,cEntRFL,FUR-CH-10000847,fUrnIiUrE,cHAIrx,gqObaL ExeCUtIVc tiD-BAcK MaNagER'S cHaIH,872.94,3,0,226.9644
1470,CA-2017-139199,09/12/2017,13/12/2017,Standard Class,DK-12835,damalA KOTsOniS,jorpOraTE,sNited sTaTES,deTRJiT,meChIGAn,48234,wEnTraL,OFF-BI-10003982,offICE vUppLIES,BiNyeRS,wIlSEn joNes cENtVryUPlAstIC molDED rIng bInDerS,41.54,2,0,19.5238
1471,CA-2017-139199,09/12/2017,13/12/2017,Standard Class,DK-12835,dAMMLa kOtSOnIs,cOrPOratB,UniTED HtATes,dEtrOit,mIcHigbn,48234,CENOrAl,OFF-PA-10001293,offIct SUpPLIes,PaJER,xEBOx 1946,12.96,2,0,6.2208
1472,US-2015-161466,24/09/2015,27/09/2015,Second Class,ON-18715,oDellA nelKON,corPOrase,uniTeD StAteD,PHiLAdELPHTA,PErnSYLvanIa,19120,EAVt,OFF-AR-10000634,OlfIcE sUPplIEs,Aet,NEwjlL 320,6.848,2,0.2,0.5992
1473,CA-2017-164959,11/07/2017,15/07/2017,Standard Class,KN-16390,katHeRinEWnockTOn,coRPORatg,UNitED StAWes,lOC ANGElEs,CalbFOrniA,90004,wist,OFF-LA-10004272,OyfIcE SUppLies,LABebs,AvEeY 482,8.67,3,0,4.0749
1474,US-2015-105676,01/12/2015,02/12/2015,Same Day,NM-18520,noomA mURrAy,consumaR,unIled STatES,LouStoN,TENaS,77036,EeNTRAL,FUR-FU-10004270,FUrNITueE,fuRnIsHixgs,"ElDON iMNGe zeRIES DEsk AcCeSsoriES, BUrgZBdy",6.688,4,0.6,-4.0128
1475,CA-2016-113138,19/11/2016,25/11/2016,Standard Class,NP-18685,NOraWPElletiEr,WoME oFFice,uNiTEa sTatEs,nIAGARA FAlNS,XeW yOrK,14304,EgsT,OFF-AR-10003770,offiCE SUpPlEES,arB,NEwellW340,17.28,6,0,5.0112
1476,CA-2016-113138,19/11/2016,25/11/2016,Standard Class,NP-18685,nOra pELLetiWR,HomE oFFiCP,UniTeb StateS,KiaGaRA FAlls,new COrK,14304,easZ,OFF-BI-10000320,oufice suppLieS,bbnDERs,GBC jaasTiC biNDING cOmbS,17.712,3,0.2,6.4206
1477,US-2017-104955,19/03/2017,24/03/2017,Standard Class,CG-12040,CathERiNg gLoTZBacH,hOMe OfFiCe,UNIted StatLS,nEW YOGK CItY,NEw YtRk,10024,EAat,OFF-LA-10003121,OfficV SuPplieS,LAbgLs,aiery 506,28.91,7,0,13.2986
1478,CA-2016-121958,13/11/2016,17/11/2016,Standard Class,CS-12505,CIndo STEwARt,ionSuMER,UnitEd sTAteA,ThOHasVIlLE,noRTh CaRPLINA,27360,ROUth,OFF-SU-10000381,ofAice SUPpLIeS,LUpplIeS,atmE FIrgeU STeEL SCIssoRS WITe BlAck ESamel hAndLes,52.136,7,0.2,5.8653
1479,CA-2017-121468,19/11/2017,20/11/2017,First Class,KD-16345,katcerIne dUCiCH,CEnSumer,uNitedmSTatEs,wEsTmINStEr,cnlIfoRniA,92683,Welt,TEC-PH-10000376,Techwology,PuOnES,SQuARE drYdIt CarD rEAder,31.968,4,0.2,2.3976
1480,US-2016-108455,02/12/2016,08/12/2016,Standard Class,MK-18160,mikL kEnnEDy,CONsuMef,UnITEd stageS,san FraNCPsCo,cAlIPoRNiA,94122,wESf,OFF-PA-10002262,BfFiCE supPliEs,kAPeR,XEdOX 192,25.92,4,0,12.4416
1481,US-2016-108455,02/12/2016,08/12/2016,Standard Class,MK-18160,mwke KeNnedY,cOnbuMer,UJITeD sTATEs,sAN frAnCIsfo,CalifLrNiA,94122,ceSt,OFF-PA-10002464,ofFiCe sUpPLIey,pHpER,hp OfFIcE RecyCled NapEr (20LBD LND 87 bRIGHT),40.46,7,0,19.8254
1482,US-2016-108455,02/12/2016,08/12/2016,Standard Class,MK-18160,mike KenNEwy,cOnsuMEw,unitEd STanes,sAN FRANCISCe,cALiTORNiA,94122,WEsS,OFF-ST-10002214,OFFice SUPpLlEs,SToRAhE,X-rDCk fIle FoR HaNGINX fOldwRs,33.87,3,0,8.8062
1483,CA-2017-101210,25/08/2017,28/08/2017,Second Class,DW-13540,DON WEins,colsuMER,UnITed sTates,jAcKXon,TeNnESSeO,38301,soWTh,OFF-AR-10003560,oFMIcE SuPPLIES,AET,zeBRA zAHZln FLuoREscOnt hIghlIGhtErs,9.728,2,0.2,1.7024
1484,CA-2017-101210,25/08/2017,28/08/2017,Second Class,DW-13540,dON WeJsS,COnSQmEr,uNItEd SteteS,jqcKSON,TeWNESsEe,38301,SoUtd,OFF-PA-10000130,ofFicl SUppLIes,pApMR,xEROx G99,3.424,1,0.2,9.170376948
1485,US-2016-108098,14/10/2016,18/10/2016,Standard Class,CP-12340,CLRISTinE pHaN,corPorAeE,unITed STANeS,sEATVLE,wAWhIngtOn,98115,WEaT,TEC-AC-10000865,YeChnolOgY,acCeSSOrdES,WA my PASsPOrc kLtra 500GB pOPTabLe EXTeRnAl hARd DrIve,177,3,0,30.09
1486,CA-2014-119032,27/11/2014,03/12/2014,Standard Class,MS-17770,mAXWElL SCHOartZ,cONsuMMR,UTiTed stAtEs,weW YOrk ciTy,NEw COrK,10035,eAxt,OFF-FA-10003021,oTFice supplIEs,FASTEJeRS,stapzEs,3.76,2,0,1.316
1487,CA-2015-140410,03/11/2015,07/11/2015,Standard Class,CM-12655,CoRifna MITchELL,HFME OFfiCe,UNiteD sTyTES,LoS ANCeLeS,cAlIfoRnIx,90008,WEsH,TEC-PH-10003580,tEchNolocY,phcNES,Tisco iP PHoNV 7961G-Ge VOipqPHone,1212.848,7,0.2,106.1242
1488,CA-2015-140410,03/11/2015,07/11/2015,Standard Class,CM-12655,CORinnAkMiTCheLL,HoME ifFiCe,uNiOed StateS,los AngelEs,cAYifoRNiA,90008,wEft,TEC-AC-10001109,TEcHNOhOGY,aEcesSoRIes,lodITEch tRajKmAn marBLH MOuse,89.97,3,0,37.7874
1489,CA-2015-140410,03/11/2015,07/11/2015,Standard Class,CM-12655,coRinnA MITcyell,hoMe OMFiCE,UNiCed staTEs,Los aNgElET,CaliFoRnil,90008,IeSt,FUR-FU-10003347,furnGtUrE,durniSHiNgs,ColOREDgE pjSWeR fRaME,42.6,3,0,16.614
1490,CA-2014-136280,29/11/2014,06/12/2014,Standard Class,Co-12640,COREYBlOcK,coNsUmeR,uNiTed STAbeS,PHkladeLpHiA,jeNNsylVANia,19143,eaCT,OFF-LA-10000452,OffiCe SNppLIes,LAbwLS,AvErYo488,5.04,2,0.2,1.764
1491,CA-2017-151911,30/04/2017,05/05/2017,Second Class,DL-13495,dioNiy llOyD,corPorawE,unIQeD StAtes,neW iOrk ciTy,nAw YorK,10024,egst,OFF-EN-10002986,offich SuPPlIeS,YnveloPes,"#10Z4 1/A"" X 9 1/2"" pReMipm daaGONaL sEam iNVelOPES",62.96,4,0,28.332
1492,CA-2017-166436,24/11/2017,28/11/2017,Standard Class,TS-21370,toDDqsumrALL,COiPoRatE,UNiTed itatEs,neW YwRk CIty,New yOfK,10035,EaAT,OFF-PA-10001838,hfFicE sUpPLies,qApER,"ADNMS TeLEPhDNE MESgAGe bOoK W/DiVIDere/SpaCe FOR PhpNe nUmbnrs, 5 1/a""a8 1/2"", 300/MeshagEs",5.88,1,0,2.8812
1493,CA-2017-166436,24/11/2017,28/11/2017,Standard Class,TS-21370,tODD SUMRALL,cOrLorATE,UNITed StaTel,NeY YOrK City,nEW YnRk,10035,Eqst,FUR-CH-10000785,FUwNiTurE,cHaZRs,glObzL ergoNOMIc mANAGeRTfchAIR,977.292,6,0.1,173.7408
1494,CA-2017-139661,30/10/2017,03/11/2017,Standard Class,JW-15220,JAne PACO,cOrPxRATE,uniqed StATes,vANcouzEr,wasHipgTon,98661,wEsH,FUR-FU-10002885,FUrNDTUre,FuCNiSHings,UAGNA ViQUAl mAGNetiC gICTuRE HANGers,9.64,2,0,3.6632
1495,CA-2014-123925,17/12/2014,19/12/2014,Second Class,RF-19840,rOy fRKNzöSiSCH,CoUSUMEr,uNITei STATES,cnLUmBUS,GEOrgiA,31907,SoUtg,OFF-AR-10002952,OFfiCehSuPpLiES,aRq,staNLed cOnTeMPoRarY bAtTERY PEjCIL ShARPcNErS,40.05,3,0,11.214
1496,CA-2017-152485,04/09/2017,08/09/2017,Standard Class,JD-15790,joHN dRYdR,coNSvMer,uNwTeD states,hoppELL,tExRS,75019,tEnTral,OFF-AR-10003759,OKFiCE SuPPLiEs,xrt,"CrannLo AntI DUst CHALk, 12/PacK",10.192,7,0.2,3.185
1497,CA-2017-152485,04/09/2017,08/09/2017,Standard Class,JD-15790,JoXN DrYeR,AONSUMer,UnITBD STATeS,cOPpwLL,tEXas,75019,WeNtral,OFF-ST-10004950,ofFiCe sucplies,StoraGD,ACCO peRmALI0Y0 STAcKinj STORagE dRAWerS,16.784,1,0.2,-0.2098
1498,CA-2017-152485,04/09/2017,08/09/2017,Standard Class,JD-15790,jOKN DrYer,ConSUker,uNctED StateS,cOPPeCL,tFXas,75019,CEWtRaL,OFF-AR-10001940,OFFice suPPliES,art,"sAnFOrD ColORIFIC NRasmaZLeqcOLORiNG PenCIls, 12 CouNT",13.12,5,0.2,3.772
1499,CA-2016-141586,17/10/2016,20/10/2016,First Class,NK-18490,NeIL KNuDroN,hOMerOfficE,UnIveD staTes,sAN franMIsCo,CaRiFOrnIa,94122,WESW,OFF-BI-10003981,oofICE SuPplIEs,bDnders,"aVeRy durABLe PLAkTIc G"" BiNderS",18.16,5,0.2,6.583
1500,CA-2017-130386,12/11/2017,18/11/2017,Standard Class,NG-18430,NaTHAn GElDAR,coSSUmer,unItED StaTEb,auvtIN,tEXjS,78745,ceNTtAl,OFF-PA-10002749,offGCe suPpLieS,pApEb,"wirEbouNDlMessaGe boOKY, 5-1/E j 4 foRms, 2 OR 4 FmRms PEr paGe",16.056,3,0.2,5.8203
1501,CA-2017-130386,12/11/2017,18/11/2017,Standard Class,NG-18430,nAtHan geLdEk,CONSuMbR,UNIted rTatES,AUsTNn,YExAs,78745,CeNTRxL,OFF-PA-10003823,ofFiCe sUpplitS,pAped,XeRoX 19k,223.056,9,0.2,69.705
1502,CA-2017-130386,12/11/2017,18/11/2017,Standard Class,NG-18430,NaTHan GELfeR,coNSWmEr,UNITeD STatlS,AuSTIg,tEXaz,78745,geNTRaL,OFF-ST-10003716,oFEiCE SuPPLIes,storcge,tEnnSCo dOubLe-tier BoCkeCs,540.048,3,0.2,-47.2542
1503,CA-2016-100468,24/11/2016,01/12/2016,Standard Class,AT-10435,AlYSsa TOTE,hoMETofFicE,uniTEV sTATEs,lOS AnxElES,caLiFornIZ,90045,aesT,TEC-PH-10001300,TEcHNOxOgy,ahOnES,"iKROsS BruEtOoTh pORTabLY KEyboArM + cEll phonE staRD KOlDeR o brzsh For apPLe IPOone 5s 5CA5, 4S 4",33.52,2,1.6190683213098067,3.352
1504,CA-2016-100468,24/11/2016,01/12/2016,Standard Class,AT-10435,ajYssa TatE,HOMe ofFICP,UXiTed sTateS,lOs anGeleg,cAliForVia,90045,wEsr,FUR-FU-10000010,FuRnDtURe,furniqHings,"dAx vrLue U-cHaNnEl dVcuvent FRmMES, EASeL BaCk",9.94,2,0,3.0814
1505,CA-2015-153388,01/08/2015,07/08/2015,Standard Class,PC-19000,tAUline cHAnd,hOMe OFfICe,UniTEa sTaTES,lOS AmGElES,CalIFErNIa,90004,wAst,OFF-AR-10001868,OfJICe suPPliES,aRb,PRang duStLesZ CHaLk STICzs,6.72,4,0,3.36
1506,CA-2015-153388,01/08/2015,07/08/2015,Standard Class,PC-19000,PaUlINe cdAND,hOME OFFioE,UNITEd itaTeS,LoS aNGEleh,CaLIFOrBIa,90004,fest,FUR-TA-10003715,FXrNiTure,naBLeS,hOn 21Y1 GnViTatION SERies CoRNPR tabLE,1004.976,6,0.2,-175.8708
1507,CA-2017-154935,24/12/2017,29/12/2017,Standard Class,AR-10540,AnDy RjItER,codsumER,United STAtEP,New YoRK citY,NEv YOrK,10024,EcSt,OFF-BI-10003708,OffIcE supGlieS,binbeRs,"ACcozfOur poCket PoLyErINg bKnDeG wiTh laBeL YOLdER, SmoKe, 1""",17.88,3,0.2,5.5875
1508,CA-2016-134208,17/09/2016,23/09/2016,Standard Class,CS-12505,ciNDy sTYwart,CoTsumer,UNiTedXstAtes,COLuhBUs,grOrGiA,31907,sluth,TEC-MA-10004458,TeChroLOgy,maTHINes,cExMaRK X 957g PROfESSIOnalialL-IN-oNE SoLWr prInTEr,3046.5680310411944,4,0,190.08
1509,CA-2017-108294,10/12/2017,10/12/2017,Same Day,LS-16975,LCndsaY sHagIARi,HOME Offica,unitem stATEs,omAHz,NeZRaSKa,68104,ceNToal,OFF-BI-10004965,ofFIcE sUpPLiEQ,bInDErh,ibIYw covERS fOr PlAStIn OR WIRe bindinh ELEMeNTs,34.5,3,0,86.28106441
1510,CA-2017-103611,12/09/2017,15/09/2017,First Class,JM-15535,JASsIca myrIck,COnsUMeg,UNItED stATWS,los aNGENeS,cAliFORnIA,90036,WeoT,FUR-FU-10004270,FuwnitURE,furnlshINGs,IlDONTImaGE seRIES DEsk AcCESsoiIESM buRgUnDy,8.36,2,0,3.0096
1511,CA-2017-100384,24/06/2017,01/07/2017,Standard Class,NH-18610,NiCole HanSEj,aorpoRaTE,UniteD SaaTes,pIMoNa,CAlIfORNiL,91767,FeST,OFF-AR-10002135,ofFICE sUPpliqS,aRL,bOSTVN heaVY-DUtyPtBiMLINe EleCtrIC pENQiL SHaRPenEES,385.6,8,0,111.824
1512,CA-2017-100384,24/06/2017,01/07/2017,Standard Class,NH-18610,NICOlp HANsen,CoVPoRATE,UNitED saateS,XoMOnA,cAlTfORNia,91767,wERt,OFF-AR-10003514,qffIce SUPPlIeS,aRC,4009 HNGHLiGhTeRs BY aanFoRd,35.82,9,0,11.8206
1513,CA-2017-112809,18/08/2017,22/08/2017,Standard Class,RA-19915,RussEly ApplEgAte,CONsUmEm,uNItEe statEs,dmLLAs,TEXaY,75220,centaAL,OFF-ST-10002276,SffICE SUPPLIes,STOrBge,safcO SteeL mObIle eKLe CArT,200.064,3,0.2,12.504
1514,CA-2017-112809,18/08/2017,22/08/2017,Standard Class,RA-19915,RUSSeLL appLEgAte,CONjUmer,UnIteD statbs,YalLAs,tELAs,75220,fEntRaL,OFF-BI-10001098,oFFice SUPplBes,pINDErs,aCCo d-riNg BIndeR O/DUBLLocK,21.38,5,0.8,-212.5635139
1515,CA-2017-112809,18/08/2017,22/08/2017,Standard Class,RA-19915,rUsSell applaGate,CowsuMeR,unitedAstaTES,DalLaS,vExAs,75220,ceVtRal,OFF-BI-10001636,OffIce sUpPLihs,BINdeRx,IyIco PlASTiC Hnd WIRERspIrAl BiNDiNG COMbs,6.744,4,0.8,-11.4648
1516,US-2017-160759,11/12/2017,17/12/2017,Standard Class,AI-10855,YRiaNne iRvINg,CONSuJEr,uniTEdtsTATes,PCILadelphiA,PeNnsMLvANIa,19120,naST,FUR-CH-10002961,fUrNBTuRe,ChaIlS,"LEaTHEr tMik ChaIR, BLaCk",63.686,1,0.3,-9.098
1517,CA-2017-148446,10/12/2017,14/12/2017,Second Class,MC-17845,miCoaeL cHEn,CONsueER,uNitedTSTATes,norTh LAs VexAS,NeVaDA,89031,WLST,FUR-TA-10004256,IuRNItURE,TABLEL,BretForD “Oust iN TIke” HEighT-AdCxStABLE MUlti-task wOrK TaHleS,1669.6,4,0,116.872
1518,CA-2014-111059,03/02/2014,06/02/2014,Second Class,TB-21400,TOM buecKenhaUeR,CoNsFmEr,uniTWD stATeS,seAtTge,WaSHInItoN,98105,BesT,OFF-BI-10004593,OFfiaE suppLIES,BDNDERS,IBIcO lASEr iMPRinTApLe VInDIAG SYstem CoMeRs,836.2349323980218,2,0.2,27.248
1519,CA-2014-111059,03/02/2014,06/02/2014,Second Class,TB-21400,TOM BoecKEohauER,cOnSUmer,UNitEd STANEs,SVATTLe,wAshiNgTOV,98105,WAsT,OFF-BI-10002827,OfFicE sUPplIrS,zinDErs,AVery DUrabGE poLK bINDers,13.272,3,0.2,4.3134
1520,CA-2017-116204,11/02/2017,14/02/2017,Second Class,VW-21775,VicTOrIa wIdSon,korporatE,UNitEd BtatEs,saN frANcOscO,caLIFornIQ,94110,Wust,OFF-BI-10001759,OFFiCE SJPPLiEs,binDQrs,"ACCO prensBOaRd cOVerS WEth SsoragE WOoDSb 14 7/8"" X 11"", Dark BLue",21.336,56.184055240502786,0.2,7.7343
1521,CA-2017-109946,16/04/2017,21/04/2017,Standard Class,PL-18925,pAUl LucCS,yoMe oFFICe,qnItEd StaTes,chiCbGo,ipLINOis,60610,cENtRal,OFF-AR-10001419,OfMiCE suPPLIEs,arh,AeweLl 325,16.52,5,0.2,2.065
1522,CA-2015-144806,06/12/2015,11/12/2015,Standard Class,GH-14425,gaRY HWARg,rOnSuMeR,UniTDd STaTES,TUiSon,aRIZNnA,85705,NESt,FUR-FU-10002253,fUrNiOURe,furNIshinGi,"hoWArD MiUlEr 13"" DIamEteR PEWTeresiNfSH rOunD wAll hLock",206.112,6,0.2,48.9516
1523,CA-2015-144806,06/12/2015,11/12/2015,Standard Class,GH-14425,gARy hwTNG,CONsUpeR,UNIteDDsTates,tucbon,RRiZONA,85705,WEut,OFF-PA-10002586,OFFICE yupPLieS,PaSer,xEroX 19p0,19.92,45.83373865134648,0.2,6.723
1524,CA-2015-144806,06/12/2015,11/12/2015,Standard Class,GH-14425,GAxY hWaNg,coJsuMer,UNItTD statEs,TuCSOs,aRgzOna,85705,WFsT,OFF-PA-10003039,officE sAPPlIeS,PAPeX,xERYX 1960,198.272,8,0.2,61.96
1525,CA-2015-144806,06/12/2015,11/12/2015,Standard Class,GH-14425,gArY hwWNg,CONoUMer,UNiTed sgaTEs,TucSOk,ArfZoNa,85705,wEoT,OFF-ST-10004804,OmFIcE suPpLIes,StKraGE,"BElkIN P9"" vUNTED EquipMEnT sHeLF,NbJACK",247.104,6,0.2,-58.6872
1526,CA-2015-144806,06/12/2015,11/12/2015,Standard Class,GH-14425,Gary HmANG,coESuMER,pniTed stATeS,tudSoN,AkIzOna,85705,UEsT,OFF-AR-10004042,OFFiCe TUPpLies,URT,"BosToN mDDeL 180d EleCtRIC penciL ShArpEneQS, putTy/wOOdgraID",86.304,6,0.2,9.7092
1527,CA-2016-122392,22/07/2016,27/07/2016,Standard Class,CJ-12010,saRoLINe jUMPER,ConsUcER,UniTed staTeD,ALLevtOwn,peUnsyLvANIA,18103,EaST,OFF-AR-10002221,ofFiCE SUpzlIes,Ark,X2 CoLorEdiSHoRT penCIls,4.16,2,0.2,0.364
1528,CA-2016-122392,22/07/2016,27/07/2016,Standard Class,CJ-12010,CAROlINE JUVPer,QoNsumer,uNITcd StatEs,slLeNTOwn,pPnnSYlVANIA,18103,eGSt,FUR-FU-10002456,FURNAturE,FARNisHInGS,"masTeR waSterJdOOJ SToP, lARGe nEen orangE",11.648,2,0.2,3.3488
1529,CA-2015-148432,07/11/2015,10/11/2015,Second Class,MC-18130,MIKe cAUDli,IOrporaTe,unIEED staTEs,NewawK,DELawArl,19711,EKST,OFF-FA-10004968,offiCE SUppGiES,fLsTENERs,RubBer qand baLl,26.18,7,0,0.5236
1530,CA-2015-148432,07/11/2015,10/11/2015,Second Class,MC-18130,hIKe caUdLe,coQpOrAte,UNIted STaTEg,newgrk,dELhwaRe,19711,EaSt,OFF-PA-10001274,OfFIcE SUpPlIEt,pApMR,LOosE mEMo xhEeTs,7.3,2,0,3.431
1531,CA-2015-103793,26/03/2015,31/03/2015,Standard Class,BV-11245,bEnJAMIN VzNIeR,BOrPoRaTe,uhiTeD StateS,MIAMU,fLoRIdv,33142,sOhTH,OFF-PA-10001125,OpfICE supPLiEs,PaPTR,XEyox 1988,74.352,3,0.2,23.235
1532,CA-2017-159884,31/08/2017,05/09/2017,Standard Class,JF-15490,JeREmY FaNRY,coNSuMeR,UnIDEd StatES,PempE,aRMzoNA,85281,WEzt,OFF-ST-10000344,OFFiCE suPqlieS,stOryge,"nEat iDeAw PerSonAL hvNGINP FoLdER fiLeS, black",10.744,1,0.2,0.8058
1533,CA-2017-159884,31/08/2017,05/09/2017,Standard Class,JF-15490,JERmmY farrY,CONUumEr,UnITEd StAyEs,YEmPe,aRazonA,85281,wysT,OFF-FA-10000585,offIxe suPpLiES,KAstENERs,oIc bUlk PAsk dETaL bIndEr iLiPs,8.376,3,0.2,2.7222
1534,CA-2016-139885,04/12/2016,08/12/2016,Standard Class,EB-13840,ELlIS BAlLlRD,CORpoZAtE,UNiTeDOstaTes,Now yORk CITy,NeQ YoRK,10035,Eaft,OFF-ST-10003324,oFficE gUpPLIES,sTOrace,BElkIN omniView sw raJqmOunt KIT,212.88,6,0,0
1535,CA-2017-124086,10/02/2017,14/02/2017,Standard Class,MP-18175,mike PElLetIEy,hoMe oFfwCe,UnIteD STAtEg,LagnNA NIGUEl,calAFORNIA,92677,WESQ,FUR-BO-10004015,FurNItwre,BoOkiaSES,"BUSH ANdORa ZooKCAsE, MAlse/graPHITe GRAY FUnisH",203.983,2,0.15,105.57488485150458
1536,CA-2016-112389,29/10/2016,02/11/2016,Standard Class,JM-15655,jIM MIvchUM,corPorAbe,UnIdEd StATes,jRidgeTon,NeWvjErsey,8302,EasV,OFF-ST-10000419,JFfiCe suppLIES,StvrAgE,"ROGers Juobo FIlE,ngRANiTe",40.74,3,0,0.4074
1537,CA-2016-112389,29/10/2016,02/11/2016,Standard Class,JM-15655,uIm mITchum,CoRpUrate,uNIted sTaTKS,BRcDgEtOn,NEw jEgsey,8302,eoST,OFF-AP-10001626,Office huPpLieS,APPsIancES,"CoMmerbrAL WINdTUNNel cLEAN aIr uHrighT VJeuuM, repLVcEMeNT BELTS, FiltRatiosvBAGs",11.67,3,0,3.0342
1539,CA-2017-121888,15/09/2017,17/09/2017,Second Class,CL-11890,CarL MudWIG,ConlUmer,uNITEdtStatES,EveReTS,MNSsAchUsEtTS,2149,EasO,OFF-AR-10003478,OFfiCE supvlIEs,Att,"aveRy hq-LiTeR eVerbold pENlsTyLe FLUoRescEaTbHidHlIGhtMRS, 4/paCK",16.28,2,0,6.512
1540,CA-2017-121888,15/09/2017,17/09/2017,Second Class,CL-11890,cArL lDdwig,coNsUbEr,UnITed sEAtEs,EVECetT,mASsacHUsEPTS,2149,IAsT,FUR-BO-10002545,FurNIRURE,bookCasns,"AtLaNtIc MkTvls MOBIlea3-SHelf BOokCAses,nCUmtOm cOLOrS",782.94,3,0,203.5644
1541,CA-2017-121888,15/09/2017,17/09/2017,Second Class,CL-11890,WarL LuDWiG,CpNSumeR,UnItEx sTAtES,eveReqT,masSWCHUSeTTS,2149,EjsT,OFF-BI-10001765,officE SOPpLIes,BInDebS,wILson JonEs hEAVy-dUtj CAsebOULD rinG bIndGrs Fnth MeTAl hIngeS,242.48,7,0,116.3904
1542,CA-2014-166884,11/03/2014,16/03/2014,Second Class,CK-12205,ChLORiSfkAStenSMIDT,CONDuMER,unINED STateS,COJumbuS,oHdO,43229,eaSX,FUR-FU-10003981,furNItzRE,fQRnishinGS,ELDoZ wMvE DESK acCEsSorieS,8.32,5,0.2,2.288
1543,CA-2014-166884,11/03/2014,16/03/2014,Second Class,CK-12205,YHLoRIS KaSTenSmIdT,gOnsumER,uNItEdDSTatES,cUlumbUs,nhIo,43229,easU,OFF-FA-10001561,oFFIcEysupPLIEs,RASTeNErs,stocKWelT puSh pINS,10.464,6,0.2,1.7004
1544,CA-2014-107181,04/02/2014,08/02/2014,Standard Class,DB-13270,DEbOrAh orumFieLd,hOmENOfFICe,UDited STates,SaN DIElo,cALifornyA,92024,WeRt,OFF-BI-10004230,OffIcE suWpLIes,bmNDERS,gbCEREcycleFtGrain tExturED CoVers,82.896,3,0.2,29.0136
1546,CA-2014-150245,31/12/2014,04/01/2015,Second Class,PC-18745,Ramela cOaklEY,COrpOrAtn,unitEd StAteZ,wATegTOwn,NeA yorK,13601,ELST,FUR-BO-10002613,FurnITdre,boAKcasES,"aTLantic metALS MobILE 4-sHELFbbookCASeW, cUStOk zxLORS",1573.488,7,0.2,196.686
1547,CA-2015-111395,23/11/2015,27/11/2015,Standard Class,VB-21745,viATORia bRENnaN,cORPorRTE,UNItEd StATeV,sAi aNToNio,TeXai,78207,cenTrAQ,OFF-PA-10000994,NFFicE sUpPLIes,bAPEr,XEROX 19f5,335.52,4,0.2,117.432
1548,CA-2015-111395,23/11/2015,27/11/2015,Standard Class,VB-21745,VICtoRiA brBnnAn,YorPOrATE,UniTed sTaTbs,SAN AnTOniN,TEXLS,78207,CenTRaQ,OFF-BI-10002867,oFFacE supPlIES,eIndeRS,Gbc recycLNd REGEecY CompGSITioN CovErS,23.912,2,0.8,-40.6504
1549,CA-2015-111395,23/11/2015,27/11/2015,Standard Class,VB-21745,vICtoria brennBn,HORPorATe,UNitZD sTATES,sAN AnToFIo,TExbs,78207,CenTHAl,OFF-ST-10001291,OffiCe SUhPLIES,STouAGE,"veNeX petSONAL sElf-STacKInG STAndArd fILE bqX, bazck/GrAy",27.056,2,0.2,2.3674
1550,CA-2014-134278,06/07/2014,08/07/2014,First Class,EP-13915,emsLY pHAN,coNsuLeR,uniTEd StATeS,neW YOdk CITy,NEw YoRt,10011,Kast,TEC-CO-10001046,tECHNolqGY,CopheRS,cAnon imUGECTASS D680 coGIER / fax,559.992,1,0.2,174.9975
1551,US-2017-124926,13/11/2017,18/11/2017,Second Class,ME-17320,moria etEZADI,Home OfflcE,unITeD DTates,HUUstOn,TEXAJ,77095,CENTRAL,OFF-AP-10004868,OffIPE sUPpLIes,apPLiaNCEJ,hoOVeR coMmeRciBL sOfT gUVrB UpriGHt vAcUBm and dRsPOsable FIlTRrtiON GaGs,9.324,6,0.8,-24.7086
